site_id,start_time,end_time,spin,cluster_id
380,0.338434,1.11292,-1,-1
380,1.11292,1.18124,1,-1
380,1.18124,1.63484,-1,-1
380,1.63484,1.83475,1,-1
380,1.83475,2.25944,-1,-1
380,2.25944,2.39702,1,-1
380,2.39702,2.43328,-1,-1
380,2.43328,2.8458,1,-1
380,2.8458,2.88519,-1,-1
380,2.88519,3.08151,1,-1
380,3.08151,3.18718,-1,-1
380,3.18718,3.50914,1,-1
380,3.50914,4.06621,-1,-1
380,4.06621,4.23868,1,-1
380,4.23868,4.60667,-1,-1
380,4.60667,4.67518,1,-1
380,4.67518,4.9391,-1,-1
380,4.9391,0.235963,1,-1
380,0.235963,0.245535,-1,-1
381,2.82027,2.87777,-1,-1
381,2.87777,3.46371,1,-1
381,3.46371,3.9018,-1,-1
381,3.9018,4.41178,1,-1
381,4.41178,4.66432,-1,-1
381,4.66432,1.42774,1,-1
381,1.42774,1.53663,-1,-1
381,1.53663,1.66,1,-1
381,1.66,1.74945,-1,-1
381,1.74945,1.97099,1,-1
381,1.97099,2.15685,-1,-1
381,2.15685,2.17821,1,-1
381,2.17821,2.23225,-1,-1
381,2.23225,2.82027,1,-1
382,0.0620492,0.134174,1,-1
382,0.134174,0.140887,-1,-1
382,0.140887,0.412035,1,-1
382,0.412035,0.526583,-1,-1
382,0.526583,0.946346,1,-1
382,0.946346,1.03368,-1,-1
382,1.03368,1.62158,1,-1
382,1.62158,1.78129,-1,-1
382,1.78129,1.83709,1,-1
382,1.83709,2.06533,-1,-1
382,2.06533,2.74739,1,-1
382,2.74739,2.90545,-1,-1
382,2.90545,2.98487,1,-1
382,2.98487,3.16014,-1,-1
382,3.16014,3.17891,1,-1
382,3.17891,3.45356,-1,-1
382,3.45356,4.22407,1,-1
382,4.22407,4.24019,-1,-1
382,4.24019,4.51803,1,-1
382,4.51803,4.52142,-1,-1
382,4.52142,4.73997,1,-1
382,4.73997,0.0620492,-1,-1
383,1.75621,2.26556,1,-1
383,2.26556,2.32365,-1,-1
383,2.32365,2.88971,1,-1
383,2.88971,2.89352,-1,-1
383,2.89352,3.23102,1,-1
383,3.23102,3.89422,-1,-1
383,3.89422,4.02022,1,-1
383,4.02022,4.2293,-1,-1
383,4.2293,4.45649,1,-1
383,4.45649,4.55765,-1,-1
383,4.55765,4.64979,1,-1
383,4.64979,4.81424,-1,-1
383,4.81424,4.82565,1,-1
383,4.82565,0.132778,-1,-1
383,0.132778,0.386312,1,-1
383,0.386312,0.428469,-1,-1
383,0.428469,0.430797,1,-1
383,0.430797,0.627116,-1,-1
383,0.627116,0.941061,1,-1
383,0.941061,0.997329,-1,-1
383,0.997329,1.16254,1,-1
383,1.16254,1.17528,-1,-1
383,1.17528,1.24765,1,-1
383,1.24765,1.43284,-1,-1
383,1.43284,1.64546,1,-1
383,1.64546,1.6907,-1,-1
383,1.6907,1.70127,1,-1
383,1.70127,1.75621,-1,-1
384,2.03452,2.60699,-1,-1
384,2.60699,2.61885,1,-1
384,2.61885,2.82709,-1,-1
384,2.82709,3.26162,1,-1
384,3.26162,3.45751,-1,-1
384,3.45751,3.52459,1,-1
384,3.52459,3.71405,-1,-1
384,3.71405,3.82383,1,-1
384,3.82383,4.05336,-1,-1
384,4.05336,4.5274,1,-1
384,4.5274,4.60117,-1,-1
384,4.60117,4.72476,1,-1
384,4.72476,4.911,-1,-1
384,4.911,0.0295188,1,-1
384,0.0295188,0.233947,-1,-1
384,0.233947,0.77682,1,-1
384,0.77682,0.84862,-1,-1
384,0.84862,2.03452,1,-1
385,0.558694,0.630628,1,-1
385,0.630628,0.820629,-1,-1
385,0.820629,0.854142,1,-1
385,0.854142,1.16797,-1,-1
385,1.16797,1.8125,1,-1
385,1.8125,1.85467,-1,-1
385,1.85467,2.11694,1,-1
385,2.11694,2.19535,-1,-1
385,2.19535,2.40816,1,-1
385,2.40816,2.9969,-1,-1
385,2.9969,3.03125,1,-1
385,3.03125,3.46072,-1,-1
385,3.46072,3.65452,1,-1
385,3.65452,3.72626,-1,-1
385,3.72626,3.80037,1,-1
385,3.80037,4.04546,-1,-1
385,4.04546,4.05913,1,-1
385,4.05913,4.16677,-1,-1
385,4.16677,4.30102,1,-1
385,4.30102,4.31619,-1,-1
385,4.31619,4.4441,1,-1
385,4.4441,4.92294,-1,-1
385,4.92294,0.385961,1,-1
385,0.385961,0.531739,-1,-1
385,0.531739,0.540505,1,-1
385,0.540505,0.558694,-1,-1
386,3.5916,3.66368,1,-1
386,3.66368,3.67514,-1,-1
386,3.67514,3.83251,1,-1
386,3.83251,4.4029,-1,-1
386,4.4029,4.43761,1,-1
386,4.43761,4.97059,-1,-1
386,4.97059,0.107423,1,-1
386,0.107423,0.144405,-1,-1
386,0.144405,0.160463,1,-1
386,0.160463,0.303154,-1,-1
386,0.303154,0.386905,1,-1
386,0.386905,0.525775,-1,-1
386,0.525775,0.616216,1,-1
386,0.616216,1.11085,-1,-1
386,1.11085,1.12884,1,-1
386,1.12884,1.13665,-1,-1
386,1.13665,2.36999,1,-1
386,2.36999,3.1509,-1,-1
386,3.1509,3.34803,1,-1
386,3.34803,3.5916,-1,-1
387,4.22812,4.74426,1,-1
387,4.74426,4.9734,-1,-1
387,4.9734,0.0558934,1,-1
387,0.0558934,0.0836311,-1,-1
387,0.0836311,0.178398,1,-1
387,0.178398,0.326269,-1,-1
387,0.326269,0.360269,1,-1
387,0.360269,0.79072,-1,-1
387,0.79072,0.902135,1,-1
387,0.902135,0.963811,-1,-1
387,0.963811,0.997428,1,-1
387,0.997428,1.2441,-1,-1
387,1.2441,1.3419,1,-1
387,1.3419,1.544,-1,-1
387,1.544,1.8836,1,-1
387,1.8836,1.90349,-1,-1
387,1.90349,2.38655,1,-1
387,2.38655,2.42458,-1,-1
387,2.42458,2.43342,1,-1
387,2.43342,2.89546,-1,-1
387,2.89546,2.99882,1,-1
387,2.99882,3.12783,-1,-1
387,3.12783,3.75054,1,-1
387,3.75054,4.22812,-1,-1
388,4.63874,4.89009,-1,-1
388,4.89009,0.174633,1,-1
388,0.174633,0.451159,-1,-1
388,0.451159,0.565079,1,-1
388,0.565079,0.829292,-1,-1
388,0.829292,0.861371,1,-1
388,0.861371,0.897661,-1,-1
388,0.897661,0.98461,1,-1
388,0.98461,1.58884,-1,-1
388,1.58884,1.7669,1,-1
388,1.7669,1.80456,-1,-1
388,1.80456,2.27557,1,-1
388,2.27557,2.4524,-1,-1
388,2.4524,2.53309,1,-1
388,2.53309,2.79102,-1,-1
388,2.79102,2.83415,1,-1
388,2.83415,2.99725,-1,-1
388,2.99725,3.24128,1,-1
388,3.24128,3.35061,-1,-1
388,3.35061,3.66848,1,-1
388,3.66848,3.81191,-1,-1
388,3.81191,3.84629,1,-1
388,3.84629,4.14468,-1,-1
388,4.14468,4.1479,1,-1
388,4.1479,4.19899,-1,-1
388,4.19899,4.63874,1,-1
389,1.02812,1.04999,1,-1
389,1.04999,1.09311,-1,-1
389,1.09311,1.56957,1,-1
389,1.56957,1.58545,-1,-1
389,1.58545,1.6324,1,-1
389,1.6324,1.65778,-1,-1
389,1.65778,1.88449,1,-1
389,1.88449,2.48946,-1,-1
389,2.48946,2.67876,1,-1
389,2.67876,2.71043,-1,-1
389,2.71043,2.81739,1,-1
389,2.81739,2.82498,-1,-1
389,2.82498,2.8373,1,-1
389,2.8373,2.92681,-1,-1
389,2.92681,3.11227,1,-1
389,3.11227,3.49577,-1,-1
389,3.49577,3.60903,1,-1
389,3.60903,3.70075,-1,-1
389,3.70075,3.75991,1,-1
389,3.75991,4.01842,-1,-1
389,4.01842,0.0719133,1,-1
389,0.0719133,0.140677,-1,-1
389,0.140677,0.334496,1,-1
389,0.334496,0.480199,-1,-1
389,0.480199,0.70593,1,-1
389,0.70593,1.02812,-1,-1
390,3.41317,3.441,1,-1
390,3.441,3.74085,-1,-1
390,3.74085,3.79997,1,-1
390,3.79997,3.96352,-1,-1
390,3.96352,3.97448,1,-1
390,3.97448,4.19522,-1,-1
390,4.19522,4.48466,1,-1
390,4.48466,4.80858,-1,-1
390,4.80858,4.93198,1,-1
390,4.93198,0.0359991,-1,-1
390,0.0359991,0.321417,1,-1
390,0.321417,0.822223,-1,-1
390,0.822223,1.09413,1,-1
390,1.09413,1.38994,-1,-1
390,1.38994,1.85959,1,-1
390,1.85959,2.56929,-1,-1
390,2.56929,2.76823,1,-1
390,2.76823,3.41317,-1,-1
391,4.4158,4.5598,1,-1
391,4.5598,4.82746,-1,-1
391,4.82746,4.85989,1,-1
391,4.85989,4.90992,-1,-1
391,4.90992,0.144516,1,-1
391,0.144516,0.246291,-1,-1
391,0.246291,0.305977,1,-1
391,0.305977,0.327044,-1,-1
391,0.327044,0.756669,1,-1
391,0.756669,0.833495,-1,-1
391,0.833495,1.27097,1,-1
391,1.27097,1.33859,-1,-1
391,1.33859,1.44859,1,-1
391,1.44859,1.65941,-1,-1
391,1.65941,1.88687,1,-1
391,1.88687,2.16116,-1,-1
391,2.16116,2.20337,1,-1
391,2.20337,3.37779,-1,-1
391,3.37779,3.43351,1,-1
391,3.43351,4.4158,-1,-1
392,1.23708,1.80718,-1,-1
392,1.80718,1.93638,1,-1
392,1.93638,1.98445,-1,-1
392,1.98445,2.07566,1,-1
392,2.07566,2.13491,-1,-1
392,2.13491,2.21509,1,-1
392,2.21509,2.33814,-1,-1
392,2.33814,2.38591,1,-1
392,2.38591,2.5921,-1,-1
392,2.5921,3.20595,1,-1
392,3.20595,3.55512,-1,-1
392,3.55512,3.64142,1,-1
392,3.64142,3.83025,-1,-1
392,3.83025,3.93139,1,-1
392,3.93139,4.12636,-1,-1
392,4.12636,4.28354,1,-1
392,4.28354,4.79469,-1,-1
392,4.79469,4.83953,1,-1
392,4.83953,0.129881,-1,-1
392,0.129881,0.198241,1,-1
392,0.198241,0.396249,-1,-1
392,0.396249,0.644625,1,-1
392,0.644625,0.668324,-1,-1
392,0.668324,0.885845,1,-1
392,0.885845,0.915273,-1,-1
392,0.915273,1.23708,1,-1
393,2.15355,2.38727,-1,-1
393,2.38727,2.73427,1,-1
393,2.73427,2.86174,-1,-1
393,2.86174,2.94373,1,-1
393,2.94373,3.47333,-1,-1
393,3.47333,3.64121,1,-1
393,3.64121,4.26092,-1,-1
393,4.26092,4.82344,1,-1
393,4.82344,0.00942859,-1,-1
393,0.00942859,0.15726,1,-1
393,0.15726,0.401088,-1,-1
393,0.401088,0.590089,1,-1
393,0.590089,0.632305,-1,-1
393,0.632305,0.922681,1,-1
393,0.922681,1.36925,-1,-1
393,1.36925,1.42666,1,-1
393,1.42666,1.60535,-1,-1
393,1.60535,2.15355,1,-1
394,0.773605,1.56656,-1,-1
394,1.56656,1.71602,1,-1
394,1.71602,1.74382,-1,-1
394,1.74382,2.06396,1,-1
394,2.06396,2.20625,-1,-1
394,2.20625,2.41641,1,-1
394,2.41641,2.63744,-1,-1
394,2.63744,2.75565,1,-1
394,2.75565,3.09866,-1,-1
394,3.09866,3.53334,1,-1
394,3.53334,3.75484,-1,-1
394,3.75484,4.44822,1,-1
394,4.44822,4.56155,-1,-1
394,4.56155,4.8734,1,-1
394,4.8734,0.397252,-1,-1
394,0.397252,0.773605,1,-1
395,3.07519,3.53009,-1,-1
395,3.53009,3.56268,1,-1
395,3.56268,3.69047,-1,-1
395,3.69047,3.81913,1,-1
395,3.81913,3.84915,-1,-1
395,3.84915,3.86111,1,-1
395,3.86111,3.90421,-1,-1
395,3.90421,4.05127,1,-1
395,4.05127,4.15009,-1,-1
395,4.15009,4.39686,1,-1
395,4.39686,4.40485,-1,-1
395,4.40485,4.55965,1,-1
395,4.55965,0.57902,-1,-1
395,0.57902,0.656573,1,-1
395,0.656573,1.1598,-1,-1
395,1.1598,1.43177,1,-1
395,1.43177,1.73907,-1,-1
395,1.73907,1.79793,1,-1
395,1.79793,1.89494,-1,-1
395,1.89494,1.90647,1,-1
395,1.90647,2.37435,-1,-1
395,2.37435,2.90537,1,-1
395,2.90537,2.92493,-1,-1
395,2.92493,3.07519,1,-1
396,0.257544,0.554624,-1,-1
396,0.554624,0.685458,1,-1
396,0.685458,0.823826,-1,-1
396,0.823826,1.00546,1,-1
396,1.00546,1.25159,-1,-1
396,1.25159,1.38647,1,-1
396,1.38647,1.53247,-1,-1
396,1.53247,1.73075,1,-1
396,1.73075,1.79669,-1,-1
396,1.79669,2.05073,1,-1
396,2.05073,2.22182,-1,-1
396,2.22182,2.37538,1,-1
396,2.37538,2.65021,-1,-1
396,2.65021,2.65856,1,-1
396,2.65856,3.23374,-1,-1
396,3.23374,3.42489,1,-1
396,3.42489,3.60285,-1,-1
396,3.60285,3.8144,1,-1
396,3.8144,3.86128,-1,-1
396,3.86128,4.38879,1,-1
396,4.38879,4.74994,-1,-1
396,4.74994,0.257544,1,-1
397,3.93554,3.96541,1,-1
397,3.96541,3.96605,-1,-1
